FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR277,F2,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,27.5,0.22,-0.061784257
LR278,F2,F,2,100,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.3,0.047370964
LR279,F2,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.61,0.070051883
LR280,F2,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.52,-0.051147216
LR281,F3,M,5,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.41,-0.046725146
LR282,F3,F,1,75,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.67,0.088522343
LR283,F3,M,4,50,L,1,0,0,0,0,NA,NA,NA,NA,39,0.65,0.021273642
LR284,F3,M,1,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.63,-0.082465558
LR285,F3,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,38,0.54,-0.089759946
LR286,F3,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.58,0.058052076
LR287,F3,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,28,0.21,-0.159892515
LR288,F3,F,5,50,S,1,0,0,0,0,NA,NA,NA,NA,35,0.46,-0.014649164
LR289,F1,F,4,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.56,-0.053392302
LR290,F1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,33,0.36,-0.091307152
LR291,F1,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,32,0.36,-0.003205739
LR292,F1,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.58,0.058052076
LR293,F1,F,2,100,L,1,0,0,0,0,NA,NA,NA,NA,35,0.56,0.18206113
LR294,F1,F,1,75,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.65,-0.015199081
LR295,F1,F,5,75,L,1,0,0,0,0,NA,NA,NA,NA,36,0.55,0.083387432
LR296,F1,F,5,75,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.4,-0.029001131
LR297,F2,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,35,0.44,-0.059100926
LR298,F2,F,2,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.54,-0.013406888
LR299,F2,M,5,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.43,0.000902902
LR300,F2,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,38,0.64,0.080139091
LR301,F2,F,5,50,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.48,0.069106413
LR302,F2,M,5,75,L,1,0,0,0,0,NA,NA,NA,NA,39,0.57,-0.11006236
LR303,F2,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.56,-0.01547029
LR304,F2,M,5,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.43,-0.040894482
LR305,F3,M,3,100,S,1,0,0,0,0,NA,NA,NA,NA,29,0.26,-0.04678732
LR306,F3,F,5,75,S,1,0,0,0,0,NA,NA,NA,NA,36,0.46,-0.095304357
LR307,F3,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,29,0.3,0.096313524
LR308,F3,F,2,50,S,1,0,0,0,0,NA,NA,NA,NA,35,0.47,0.006857041
LR309,F3,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.56,-0.090818586
LR310,F3,M,1,50,S,1,0,0,0,0,NA,NA,NA,NA,28,0.2,-0.208682679
LR311,F3,M,1,100,S,1,0,0,0,0,NA,NA,NA,NA,25.5,0.18,-0.046271544
LR312,F3,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,41.5,0.94,0.212293516
LR313,G1,F,1,75,S,1,0,0,0,0,NA,NA,NA,NA,30,0.3,-0.000748992
LR314,G1,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,29,0.27,-0.009046992
LR315,G1,M,4,50,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.28,-0.021621907
LR316,G1,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,28,0.25,0.014460872
LR317,G1,F,5,50,L,1,0,0,0,0,NA,NA,NA,NA,42.5,0.78,-0.042463994
LR318,G1,M,1,100,S,1,0,0,0,0,NA,NA,NA,NA,35,0.34,-0.316930036
LR319,G1,F,5,50,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.52,-0.012193281
LR320,G1,F,1,100,S,1,0,0,0,0,NA,NA,NA,NA,37,0.48,-0.131189923
LR321,G2,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,36,0.45,-0.117283263
LR322,G2,M,3,75,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.31,-0.107648824
LR323,G2,F,2,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.42,-0.105620942
LR324,G2,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.35,-0.162532524
LR325,G2,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.55,-0.182253165
LR326,G2,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,41.5,0.68,-0.111493562
LR327,G2,M,5,50,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.43,-0.040894482
LR328,G2,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.67,0.088522343
LR329,G3,M,3,50,S,1,0,0,0,0,NA,NA,NA,NA,34,0.37,-0.149379301
LR330,G3,M,5,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.39,-0.096735567
LR331,G3,M,4,50,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.41,-0.088522531
LR332,G3,M,3,100,S,1,0,0,0,0,NA,NA,NA,NA,31,0.35,0.05952213
LR333,G3,M,2,50,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.4,-0.029001131
LR334,G3,M,4,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.41,-0.088522531
LR335,G3,M,1,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.43,-0.040894482
LR336,G3,M,4,75,S,1,0,0,0,0,NA,NA,NA,NA,29,0.28,0.027320652
LR337,G1,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.51,0.047923469
LR338,G1,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,40.5,0.62,-0.134032444
LR339,G1,M,1,75,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.34,-0.015275504
LR340,G1,M,1,50,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.3,-0.04807354
LR341,G1,F,5,50,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.4,-0.113215144
LR342,G1,F,1,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.41,-0.088522531
LR343,G1,F,5,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.52,-0.051147216
LR344,G1,F,3,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.34,-0.275734073
LR345,G2,M,2,75,L,1,0,0,0,0,NA,NA,NA,NA,36,0.55,0.083387432
LR346,G2,F,2,50,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.54,-0.051837934
LR347,G2,M,4,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.5,-0.011922748
LR348,G2,M,3,75,S,1,0,0,0,0,NA,NA,NA,NA,31,0.35,0.05952213
LR349,G2,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.44,-0.017904964
LR350,G2,M,5,75,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.38,-0.080294426
LR351,G2,M,1,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.43,-0.082090445
LR352,G2,M,5,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.39,-0.138532952
LR353,G3,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.66,0.11091075
LR354,G3,F,1,100,L,1,0,0,0,0,NA,NA,NA,NA,42.5,0.92,0.122615756
LR355,G3,F,2,50,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.71,0.073093526
LR356,G3,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,38,0.55,-0.071410807
LR357,G3,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.79,0.143847568
LR358,G3,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,38,0.76,0.251989348
LR359,G3,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,35,0.53,0.127001353
LR360,G3,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,39,0.58,-0.092670618
LR361,H1,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,37,0.58,0.058052076
LR362,H1,F,4,100,L,1,0,0,0,0,NA,NA,NA,NA,35,0.51,0.088535072
LR363,H1,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.61,-0.005296413
LR364,H1,F,3,100,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.72,0.087079768
LR365,H1,F,5,75,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.61,-0.005296413
LR366,H1,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.58,0.01962103
LR367,H1,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.54,0.065038293
LR368,H1,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.61,0.070051883
LR369,H2,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.67,0.202301685
LR370,H2,F,2,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.45,0.004567892
LR371,H2,F,1,75,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.59,0.114100444
LR372,H2,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.69,0.193284524
LR373,H2,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,38,0.59,-0.001206548
LR374,H2,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.48,0.153320425
LR375,H2,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.53,0.04634616
LR376,H2,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.5,0.109928408
LR377,H3,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,35,0.5,0.068732445
LR378,H3,M,1,50,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.43,0.04331953
LR379,H3,M,5,50,L,1,0,0,0,0,NA,NA,NA,NA,40.5,0.72,0.01549929
LR380,H3,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,42,0.78,-0.008581113
LR381,H3,M,5,100,L,1,0,0,0,0,NA,NA,NA,NA,43.5,0.75,-0.148270731
LR382,H3,F,1,75,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.56,0.141449527
LR383,H3,M,3,100,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.69,0.270669505
LR384,H3,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,35,0.5,0.068732445
LR385,H1,M,5,100,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.57,-0.073119009
LR386,H1,M,4,100,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.25,-0.134950592
LR387,H1,F,5,100,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.28,-0.021621907
LR388,H1,F,5,100,S,1,0,0,0,0,NA,NA,NA,NA,35,0.46,-0.014649164
LR389,H1,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,36,0.52,0.027297965
LR390,H1,M,3,75,S,1,0,0,0,0,NA,NA,NA,NA,33,0.37,-0.063908177
LR391,H1,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.46,0.026546799
LR392,H1,M,2,100,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.55,0.205238587
LR393,H2,F,2,50,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.47,0.048053004
LR394,H2,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.52,-0.051147216
LR395,H2,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.54,-0.051837934
LR396,H2,F,1,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.48,0.027910451
LR397,H2,F,4,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.44,-0.059100926
LR398,H2,F,1,100,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.4,-0.029001131
LR399,H2,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.46,0.026546799
LR400,H2,F,4,75,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.43,0.04331953
LR401,H3,F,1,100,L,1,0,0,0,0,NA,NA,NA,NA,39,0.59,-0.075576184
LR402,H3,M,2,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.81,0.16884887
LR403,H3,M,4,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.41,-0.088522531
LR404,H3,M,5,75,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.62,0.4092538
LR405,H3,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.5,0.19414242
LR406,H3,M,3,100,S,1,0,0,0,0,NA,NA,NA,NA,33,0.4,0.014053364
LR407,H3,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.43,0.000902902
LR408,H3,M,1,50,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.34,0.077089603
LR409,I1,F,1,100,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.56,-0.090818586
LR410,I1,F,2,75,L,1,0,0,0,0,NA,NA,NA,NA,41.5,0.71,-0.06832139
LR411,I1,F,1,75,L,1,0,0,0,0,NA,NA,NA,NA,41,0.63,-0.153162237
LR412,I1,M,5,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.65,-0.051213015
LR413,I1,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,32,0.36,-0.003205739
LR414,I1,F,3,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.54,-0.089759946
LR415,I1,M,2,50,S,1,0,0,0,0,NA,NA,NA,NA,27,0.22,-0.009249389
LR416,I1,M,3,100,L,1,0,0,0,0,NA,NA,NA,NA,34,0.48,0.110903798
LR417,I2,F,2,100,L,1,0,0,0,0,NA,NA,NA,NA,36,0.5,-0.011922748
LR418,I2,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.53,-0.219294437
LR419,I2,F,3,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.41,-0.046725146
LR420,I2,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,40,0.69,0.00850622
LR421,I2,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,28.5,0.27,0.040746785
LR422,I2,M,2,75,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.52,0.067341555
LR423,I2,M,3,50,S,1,0,0,0,0,NA,NA,NA,NA,34,0.41,-0.046725146
LR424,I2,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.51,-0.070565301
LR425,I3,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,30,0.3,-0.000748992
LR426,I3,M,4,100,S,1,0,0,0,0,NA,NA,NA,NA,30,0.28,-0.069741863
LR427,I3,M,5,100,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.38,-0.164508438
LR428,I3,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,40.5,0.64,-0.102283746
LR429,I3,M,5,75,S,1,0,0,0,0,NA,NA,NA,NA,33.5,0.32,-0.252144683
LR430,I3,M,3,100,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.5,0.028120842
LR431,I3,F,3,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.59,-0.001206548
LR432,I3,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.29,-0.263818419
LR433,I1,F,3,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.54,-0.013406888
LR434,I1,F,3,75,L,1,0,0,0,0,NA,NA,NA,NA,40,0.69,0.00850622
LR435,I1,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,40,0.63,-0.082465558
LR436,I1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,29,0.22,-0.213841405
LR437,I1,F,3,50,L,1,0,0,0,0,NA,NA,NA,NA,39,0.54,-0.164129582
LR438,I1,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.53,0.252411328
LR439,I1,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.48,-0.244969266
LR440,I1,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.3,-0.140438647
LR441,I2,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,35,0.49,0.048529738
LR442,I2,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.34,-0.104753724
LR443,I2,F,3,50,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.51,0.129731035
LR444,I2,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,36,0.48,-0.052744742
LR445,I2,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.78,0.131108542
LR446,I2,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,37.5,0.58,0.01962103
LR447,I2,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,38,0.55,-0.071410807
LR448,I2,F,3,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.46,-0.095304357
LR449,I3,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,45,0.86,-0.108474064
LR450,I3,F,4,50,S,1,0,0,0,0,NA,NA,NA,NA,35.5,0.44,-0.099712529
LR451,I3,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.57,0.040660334
LR452,I3,M,3,50,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.28,-0.117066412
LR453,I3,M,3,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.48,-0.131189923
LR454,I3,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.89,0.770755784
LR455,I3,M,4,100,L,1,0,0,0,0,NA,NA,NA,NA,36,0.48,-0.052744742
LR456,I3,M,2,50,L,1,0,0,0,0,NA,NA,NA,NA,45,0.79,-0.193373508
LR457,J1,F,4,100,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.55,-0.108837092
LR458,J1,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,37,0.49,-0.110570636
LR459,J1,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,36,0.43,-0.162745637
LR460,J1,M,3,100,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.31,-0.015283718
LR461,J1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,36,0.49,-0.032125455
LR462,J1,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.54,0.025547047
LR463,J1,M,1,100,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.31,-0.197127044
LR464,J1,M,3,50,S,1,0,0,0,0,NA,NA,NA,NA,33,0.35,-0.119478029
LR465,J2,M,4,100,S,1,0,0,0,0,NA,NA,NA,NA,35,0.44,-0.059100926
LR466,J2,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,40.5,0.68,-0.041659124
LR467,J2,M,4,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.58,0.058052076
LR468,J2,F,4,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.54,-0.089759946
LR469,J2,F,4,50,S,1,0,0,0,0,NA,NA,NA,NA,35,0.46,-0.014649164
LR470,J2,F,4,75,S,1,0,0,0,0,NA,NA,NA,NA,35.5,0.46,-0.055260767
LR471,J2,M,1,100,L,1,0,0,0,0,NA,NA,NA,NA,36,0.5,-0.011922748
LR472,J2,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.43,-0.082090445
LR473,J3,M,1,50,S,1,0,0,0,0,NA,NA,NA,NA,31,0.36,0.087693007
LR474,J3,F,3,50,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.55,0.043896185
LR475,J3,M,5,75,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.23,-0.218332201
LR476,J3,F,3,75,S,1,0,0,0,0,NA,NA,NA,NA,35,0.41,-0.129718494
LR477,J3,M,4,50,S,1,0,0,0,0,NA,NA,NA,NA,32,0.38,0.050861483
LR478,J3,M,2,50,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.3,0.047370964
LR479,J3,M,5,100,L,1,0,0,0,0,NA,NA,NA,NA,33.5,0.47,0.132267016
LR480,J3,M,5,75,L,1,0,0,0,0,NA,NA,NA,NA,34,0.47,0.089850389
LR481,J1,M,3,75,L,1,0,0,0,0,NA,NA,NA,NA,38,0.56,-0.053392302
LR482,J1,F,3,75,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.59,-0.112048907
LR483,J1,M,2,75,L,1,0,0,0,0,NA,NA,NA,NA,41,0.69,-0.062190458
LR484,J1,F,2,75,S,1,0,0,0,0,NA,NA,NA,NA,36,0.45,-0.117283263
LR485,J1,M,3,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.41,-0.088522531
LR486,J1,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,34,0.34,-0.233936689
LR487,J1,M,5,50,S,1,0,0,0,0,NA,NA,NA,NA,27,0.23,0.035202374
LR488,J1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.29,-0.081975092
LR489,J2,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,40,0.63,-0.082465558
LR490,J2,F,2,100,L,1,0,0,0,0,NA,NA,NA,NA,41.5,0.67,-0.126308647
LR491,J2,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,37,0.52,-0.051147216
LR492,J2,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,42,0.7,-0.116794698
LR493,J2,M,5,50,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.39,0.032447398
LR494,J2,F,2,100,L,1,0,0,0,0,NA,NA,NA,NA,43.5,0.85,-0.023107589
LR495,J2,F,3,100,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.31,0.080160787
LR496,J2,F,3,75,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.36,0.04188291
LR497,J3,F,5,100,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.37,0.069281884
LR498,J3,F,5,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.44,0.023892421
LR499,J3,F,1,50,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.38,0.283759742
LR500,J3,M,4,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.57,0.119105515
LR501,J3,F,2,50,L,1,0,0,0,0,NA,NA,NA,NA,39.5,0.82,0.217132897
LR502,J3,M,2,100,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.64,0.27498092
LR503,J3,M,5,75,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.72,0.313229119
LR504,J3,M,5,100,S,1,0,0,0,0,NA,NA,NA,NA,26.5,0.17,-0.213561613
LR505,K1,M,3,75,S,1,0,0,0,0,NA,NA,NA,NA,30,0.26,-0.143849835
LR506,K1,F,3,100,S,1,0,0,0,0,NA,NA,NA,NA,27.5,0.17,-0.319613366
LR507,K1,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,40.5,0.8,0.120859806
LR508,K1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,35,0.46,-0.014649164
LR509,K1,F,1,50,L,1,0,0,0,0,NA,NA,NA,NA,34.5,0.5,0.109928408
LR510,K1,F,1,75,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.4,0.239608532
LR511,K1,F,1,100,L,1,0,0,0,0,NA,NA,NA,NA,36.5,0.65,0.21095027
LR512,K1,F,2,75,S,1,0,0,0,0,NA,NA,NA,NA,34.5,0.47,0.048053004
LR513,K2,F,5,100,S,1,0,0,0,0,NA,NA,NA,NA,31,0.32,-0.030090029
LR514,K2,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,27.5,0.22,-0.061784257
LR515,K2,F,1,75,S,1,0,0,0,0,NA,NA,NA,NA,33,0.38,-0.03723993
LR516,K2,M,4,75,S,1,0,0,0,0,NA,NA,NA,NA,28,0.25,0.014460872
LR517,K2,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.34,-0.015275504
LR518,K2,M,4,50,S,1,0,0,0,0,NA,NA,NA,NA,25.5,0.17,-0.103429958
LR519,K2,F,4,50,S,1,0,0,0,0,NA,NA,NA,NA,30,0.32,0.063789529
LR520,K2,F,1,75,S,1,0,0,0,0,NA,NA,NA,NA,28,0.25,0.014460872
LR521,K3,F,1,100,S,1,0,0,0,0,NA,NA,NA,NA,30.5,0.25,-0.230395097
LR522,K3,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,35,0.41,-0.129718494
LR523,K3,F,2,100,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.35,-0.075766187
LR524,K3,M,3,50,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.29,0.013469413
LR525,K3,F,5,75,L,1,0,0,0,0,NA,NA,NA,NA,41.5,0.75,-0.013513153
LR526,K3,F,2,50,L,1,0,0,0,0,NA,NA,NA,NA,39,0.6,-0.058769066
LR527,K3,F,3,50,S,1,0,0,0,0,NA,NA,NA,NA,34,0.43,0.000902902
LR528,K3,F,5,75,S,1,0,0,0,0,NA,NA,NA,NA,31.5,0.33,-0.045128467
LR529,K1,M,2,75,S,1,0,0,0,0,NA,NA,NA,NA,28.5,0.33,0.24141748
LR530,K1,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,39,0.64,0.005769455
LR531,K1,F,2,75,S,1,0,0,0,0,NA,NA,NA,NA,31,0.39,0.167735715
LR532,K1,M,4,75,S,1,0,0,0,0,NA,NA,NA,NA,24.5,0.17,0.011108115
LR533,K1,F,4,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.41,-0.046725146
LR534,K1,F,2,50,S,1,0,0,0,0,NA,NA,NA,NA,36.5,0.45,-0.15677451
LR535,K1,F,2,100,S,1,0,0,0,0,NA,NA,NA,NA,35,0.48,0.027910451
LR536,K1,F,5,100,L,1,0,0,0,0,NA,NA,NA,NA,36,0.61,0.186928111
LR537,K2,M,5,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.62,-0.0984659
LR538,K2,F,4,50,L,1,0,0,0,0,NA,NA,NA,NA,42.5,0.8,-0.017146186
LR539,K2,M,1,100,L,1,0,0,0,0,NA,NA,NA,NA,40,0.6,-0.131255722
LR540,K2,F,2,100,S,1,0,0,0,0,NA,NA,NA,NA,36.5,0.47,-0.113289398
LR541,K2,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,36,0.45,-0.117283263
LR542,K2,M,4,75,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.48,-0.012701152
LR543,K2,F,2,100,L,1,0,0,0,0,NA,NA,NA,NA,38,0.57,-0.035692724
LR544,K2,M,1,75,L,1,0,0,0,0,NA,NA,NA,NA,37,0.45,-0.195728444
LR545,K3,F,4,75,L,1,0,0,0,0,NA,NA,NA,NA,36,0.52,0.027297965
LR546,K3,M,1,50,L,1,0,0,0,0,NA,NA,NA,NA,35.5,0.55,0.123431022
LR547,K3,M,2,100,S,1,0,0,0,0,NA,NA,NA,NA,34,0.42,-0.022627595
LR548,K3,M,4,100,S,1,0,0,0,0,NA,NA,NA,NA,29.5,0.29,0.013469413
LR549,K3,M,5,75,L,1,0,0,0,0,NA,NA,NA,NA,38.5,0.65,0.058216993
LR550,K3,F,5,75,S,1,0,0,0,0,NA,NA,NA,NA,34,0.44,0.023892421
LR551,K3,M,3,100,S,1,0,0,0,0,NA,NA,NA,NA,32.5,0.37,-0.020196336
